type,source,episodes,duration,rating,studio,num_related,hentai/romance,sports,youth,adventure/psychological,drama,fantasy/sci-fi,comedy,military,misc,Unknown,class
Special,Web manga,1,1-20,R - 17+ (violence & profanity),other,1,True,False,True,False,False,False,True,False,False,False,Questionable
Special,Original,1,31-59,PG - Children,other,1,False,False,True,True,False,False,True,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,True,True,False,False,False,False,False,False,False,Bad
Special,Original,11,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,True,True,False,OK
TV,Manga,24,21-30,R - 17+ (violence & profanity),other,2,False,False,False,True,True,True,False,True,False,False,Really good
Special,Original,1,1-20,G - All Ages,Toei Animation,2,False,False,True,False,False,True,False,False,False,False,Questionable
OVA,Unknown,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,True,False,False,False,Bad
OVA,Unknown,4,21-30,PG-13 - Teens 13 or older,other,3,False,True,True,False,False,False,True,False,False,False,Really good
TV,Game,51,21-30,PG - Children,other,0,False,True,True,True,False,True,False,True,False,False,Questionable
OVA,Manga,1,31-59,R - 17+ (violence & profanity),other,0,False,False,True,False,True,True,False,False,False,False,Bad
TV,Manga,13,21-30,PG-13 - Teens 13 or older,Sunrise,4,False,False,True,True,False,False,True,False,False,False,Really good
OVA,Manga,3,21-30,PG-13 - Teens 13 or older,Studio Pierrot,3,True,False,True,True,False,True,True,False,True,False,OK
TV,Manga,14,21-30,PG-13 - Teens 13 or older,other,3,False,True,True,False,True,True,False,False,False,False,Really good
Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Original,1,31-59,R - 17+ (violence & profanity),other,0,False,False,True,True,False,False,False,False,False,False,Bad
Music,Original,1,less than a minute,G - All Ages,other,0,False,False,False,False,False,True,False,False,True,False,Bad
TV,Unknown,26,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,True,False,True,True,True,False,False,Bad
Special,Original,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,True,True,False,False,False,False,Bad
Special,Original,4,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,True,False,True,False,OK
TV,Unknown,52,21-30,PG-13 - Teens 13 or older,other,1,False,False,False,True,False,False,False,False,True,False,Bad
Special,Unknown,4,1-20,G - All Ages,Madhouse,1,False,False,False,False,False,False,True,False,False,False,Questionable
Special,Original,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,True,False,False,False,True,False,OK
Movie,Original,1,1-20,G - All Ages,other,1,False,False,False,True,False,False,False,False,False,False,Bad
OVA,Unknown,3,31-59,R - 17+ (violence & profanity),other,2,False,False,True,True,False,True,False,False,False,False,Questionable
Movie,Unknown,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,True,False,False,Questionable
TV,Manga,12,21-30,R+ - Mild Nudity,other,2,True,False,False,False,False,True,True,False,False,False,OK
TV,Unknown,48,1-20,G - All Ages,Madhouse,1,False,False,False,False,False,False,True,False,False,False,OK
Movie,Other,1,60+,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Unknown,3,1-20,PG-13 - Teens 13 or older,Sunrise,2,False,False,False,False,False,True,True,True,False,False,Questionable
TV,Card game,50,21-30,PG - Children,Sunrise,2,False,False,False,False,False,True,False,False,False,False,Questionable
Special,Original,1,1-20,G - All Ages,Production I.G,1,False,False,True,False,False,True,True,False,False,False,Bad
OVA,Unknown,1,21-30,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
TV,Manga,51,21-30,G - All Ages,other,3,False,True,True,False,False,True,False,False,False,False,OK
TV,Manga,12,21-30,PG-13 - Teens 13 or older,TMS Entertainment,1,False,False,True,False,False,False,True,False,False,False,Really good
TV,Manga,13,21-30,PG-13 - Teens 13 or older,other,4,False,False,True,False,False,False,True,False,False,False,Really good
Special,Manga,1,21-30,R - 17+ (violence & profanity),Sunrise,1,False,True,True,False,False,False,False,False,False,False,OK
TV,Original,26,21-30,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,False,False,True,False,False,Really good
TV,Unknown,39,21-30,G - All Ages,other,0,False,False,True,True,False,True,False,False,True,False,Bad
OVA,Manga,6,21-30,R+ - Mild Nudity,other,2,True,False,True,False,False,True,True,False,False,False,Really good
TV,Unknown,41,21-30,G - All Ages,Nippon Animation,2,False,False,False,True,False,True,False,False,False,False,Questionable
TV,Original,47,21-30,G - All Ages,Toei Animation,0,True,False,True,True,False,False,False,False,False,False,OK
Music,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Questionable
ONA,Unknown,11,1-20,PG - Children,other,1,False,False,False,False,False,True,True,False,False,False,Bad
Special,Original,1,1-20,PG-13 - Teens 13 or older,other,2,True,False,False,False,False,True,False,False,False,False,Questionable
TV,Manga,10,21-30,PG-13 - Teens 13 or older,other,4,False,False,True,False,False,True,True,False,False,False,Really good
ONA,Visual novel,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,False,True,False,Bad
Special,Original,1,21-30,PG-13 - Teens 13 or older,other,2,True,False,False,True,True,True,False,True,False,False,OK
OVA,Other,7,21-30,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Light novel,1,21-30,R+ - Mild Nudity,other,2,True,False,False,False,False,False,True,False,False,False,OK
OVA,Original,1,60+,R+ - Mild Nudity,other,2,False,False,True,False,False,True,False,True,False,False,Questionable
Music,Music,3,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,True,False,True,False,False,True,False,OK
TV,Original,0,21-30,PG - Children,other,0,False,False,False,True,False,False,True,False,False,False,Bad
TV,Original,52,1-20,PG - Children,other,3,False,False,True,False,False,False,True,False,False,False,Bad
OVA,Unknown,1,1-20,G - All Ages,other,2,False,False,True,False,False,False,False,False,True,False,Bad
TV,Manga,13,21-30,R+ - Mild Nudity,other,2,False,False,True,True,False,True,False,False,False,False,OK
TV,Light novel,14,21-30,PG-13 - Teens 13 or older,other,4,True,False,True,True,False,True,True,False,False,False,Really good
TV,Web manga,12,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,False,False,False,Questionable
Special,Unknown,1,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,True,False,False,False,False,True,True,False,False,False,Really good
Special,Original,5,1-20,G - All Ages,TMS Entertainment,0,False,False,True,False,False,False,False,False,False,False,Bad
Movie,Original,1,31-59,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,True,False,False,False,False,Really good
TV,Unknown,39,21-30,R - 17+ (violence & profanity),other,2,False,False,True,True,True,False,False,False,True,False,Questionable
Special,Original,9,1-20,PG - Children,other,1,False,True,False,False,False,False,True,True,False,False,Bad
Special,Unknown,2,21-30,G - All Ages,other,0,False,False,False,False,True,False,False,False,True,False,Bad
ONA,Original,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
ONA,Unknown,4,1-20,PG-13 - Teens 13 or older,other,3,False,False,False,False,False,False,True,False,False,False,Bad
TV,Original,26,21-30,PG-13 - Teens 13 or older,other,0,False,False,True,True,False,True,False,True,False,False,OK
OVA,Unknown,6,21-30,R - 17+ (violence & profanity),J.C.Staff,1,False,False,True,False,False,True,False,True,False,False,Bad
TV,Original,51,1-20,PG - Children,Sunrise,2,False,False,True,False,False,False,False,True,True,False,Questionable
TV,Card game,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,True,False,False,True,False,False,False,Questionable
Movie,Unknown,1,21-30,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,True,False,True,False,False,Questionable
Movie,Unknown,1,31-59,G - All Ages,other,1,False,True,True,False,False,False,False,False,False,False,OK
Movie,Game,1,60+,PG - Children,other,1,False,False,True,False,False,False,False,False,True,False,Questionable
TV,Unknown,13,21-30,G - All Ages,other,0,False,False,True,False,False,True,False,True,False,False,Bad
Movie,Light novel,1,60+,R - 17+ (violence & profanity),other,5,True,False,True,True,True,True,False,False,False,False,Really good
OVA,4-koma manga,7,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,False,False,True,False,False,False,True,False,False,False,Questionable
Special,Unknown,1,1-20,PG-13 - Teens 13 or older,other,1,True,False,True,True,False,True,True,False,False,False,Bad
Special,Manga,1,21-30,R - 17+ (violence & profanity),other,1,True,False,True,True,True,True,False,False,False,False,Really good
OVA,Light novel,1,21-30,R+ - Mild Nudity,other,2,True,False,True,False,False,True,True,False,False,False,Really good
Special,Manga,4,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,False,False,False,Bad
ONA,Manga,5,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,True,True,True,False,True,False,False,Questionable
OVA,Manga,1,31-59,PG-13 - Teens 13 or older,J.C.Staff,1,True,False,True,False,False,False,False,False,False,False,Questionable
TV,Game,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,False,False,True,False,OK
Movie,Manga,1,60+,R - 17+ (violence & profanity),other,1,False,False,True,False,False,True,False,False,False,False,OK
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
TV,Unknown,26,21-30,G - All Ages,Nippon Animation,2,False,False,True,True,False,False,False,False,False,False,Questionable
TV,Original,12,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,False,False,False,True,False,Questionable
Special,Manga,1,60+,PG-13 - Teens 13 or older,Toei Animation,2,False,False,True,True,True,True,True,False,False,False,Really good
Special,Manga,1,31-59,PG-13 - Teens 13 or older,other,1,True,False,False,False,False,True,True,False,False,False,Questionable
OVA,Manga,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,True,True,False,False,False,False,Really good
Special,Original,1,60+,PG - Children,other,1,False,False,True,True,False,False,True,False,False,False,Bad
TV,Light novel,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,True,True,True,False,False,False,False,Really good
Music,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,True,False,False,True,False,Bad
OVA,Web manga,3,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,Really good
TV,Original,13,21-30,PG-13 - Teens 13 or older,Production I.G,1,False,True,True,False,False,True,False,True,False,False,OK
Movie,Unknown,1,less than a minute,G - All Ages,other,0,False,False,False,False,False,False,False,False,False,True,Bad
Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
ONA,Original,0,less than a minute,PG - Children,other,0,False,False,True,False,False,False,True,False,False,False,Bad
Movie,Light novel,1,60+,PG-13 - Teens 13 or older,Madhouse,2,True,False,False,True,False,False,False,True,False,False,Really good
Special,Manga,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,True,True,True,False,False,True,False,OK
OVA,Other,1,21-30,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Questionable
OVA,Manga,2,21-30,PG-13 - Teens 13 or older,other,3,False,False,True,True,False,True,True,False,False,False,Really good
OVA,Music,6,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Movie,Original,1,1-20,R - 17+ (violence & profanity),other,0,False,False,False,True,False,False,False,False,False,False,OK
OVA,Manga,6,1-20,PG-13 - Teens 13 or older,other,3,True,False,True,False,False,False,True,False,False,False,Questionable
Movie,Manga,1,60+,R - 17+ (violence & profanity),other,3,True,False,True,False,True,True,True,False,False,False,Really good
Movie,Unknown,1,60+,None,other,0,False,False,False,False,True,False,False,False,False,False,Bad
ONA,Unknown,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,True,False,False,Bad
Special,Manga,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,False,True,False,False,False,False,OK
Music,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Special,Unknown,3,1-20,PG - Children,other,0,False,False,True,False,False,False,True,False,True,False,Bad
Movie,Manga,1,60+,PG - Children,Sunrise,1,False,False,False,False,False,False,True,False,False,False,OK
TV,Original,13,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,False,False,False,OK
TV,Unknown,13,21-30,PG - Children,other,0,False,False,True,False,False,False,False,False,False,False,Bad
ONA,Original,0,1-20,G - All Ages,other,0,False,False,False,False,False,True,True,False,False,False,Bad
Movie,Original,1,60+,G - All Ages,other,1,False,False,True,True,False,False,True,False,False,False,Bad
TV,Manga,104,1-20,G - All Ages,Madhouse,2,False,False,True,False,False,False,True,False,False,False,Really good
ONA,Game,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
TV,Manga,25,21-30,PG-13 - Teens 13 or older,Studio Pierrot,2,True,True,True,False,False,False,False,False,False,False,Really good
Movie,Unknown,1,60+,None,other,1,False,False,True,True,False,True,False,False,False,False,Bad
Movie,Original,1,31-59,None,other,0,False,False,False,False,False,True,False,False,False,False,Bad
OVA,Visual novel,3,21-30,PG-13 - Teens 13 or older,other,2,True,False,True,False,True,False,False,False,False,False,OK
Movie,Unknown,1,60+,G - All Ages,other,0,False,True,False,False,True,False,False,False,False,False,Bad
OVA,Manga,3,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,True,True,False,False,False,Really good
TV,Picture book,23,1-20,PG - Children,Toei Animation,0,False,False,True,True,True,True,False,False,False,False,OK
Music,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Questionable
Movie,Manga,1,31-59,R - 17+ (violence & profanity),other,4,False,False,True,False,False,True,False,True,False,False,Really good
TV,Original,0,21-30,PG - Children,other,1,False,False,True,False,False,True,False,False,False,False,Questionable
Music,Music,30,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,True,False,Bad
TV,Original,12,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
Music,Original,1,1-20,G - All Ages,other,2,False,False,False,False,False,False,False,False,True,False,Bad
Movie,Unknown,1,60+,None,other,0,False,False,True,True,False,True,False,True,False,False,Bad
TV,Manga,13,21-30,R - 17+ (violence & profanity),other,1,True,False,True,False,False,False,True,True,False,False,Questionable
TV,Original,26,21-30,G - All Ages,other,1,False,False,True,False,False,True,True,False,False,False,Bad
Special,Manga,2,21-30,PG-13 - Teens 13 or older,Studio Deen,2,False,False,True,False,False,True,False,False,False,False,OK
Special,Manga,1,31-59,PG-13 - Teens 13 or older,other,1,False,False,True,True,True,True,True,True,False,False,Really good
OVA,Manga,2,31-59,R - 17+ (violence & profanity),other,3,False,False,True,True,False,True,True,False,True,False,Really good
OVA,Unknown,1,21-30,PG - Children,Sunrise,1,False,False,True,False,False,False,False,True,False,False,Bad
TV,Visual novel,12,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,False,True,False,False,False,Questionable
ONA,Original,5,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,True,False,False,False,False,Questionable
TV,Light novel,6,21-30,PG-13 - Teens 13 or older,other,3,False,False,True,False,True,True,False,False,False,False,Really good
OVA,Unknown,2,31-59,None,other,0,False,False,False,False,False,True,False,False,False,False,Bad
Movie,Novel,1,60+,G - All Ages,Nippon Animation,1,False,False,False,False,True,False,False,False,True,False,Really good
OVA,Original,6,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Special,Original,3,less than a minute,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
Special,Game,1,21-30,PG-13 - Teens 13 or older,other,2,False,False,False,False,True,False,True,False,True,False,Really good
Movie,Original,1,less than a minute,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
Movie,Manga,1,60+,PG-13 - Teens 13 or older,Madhouse,1,False,False,False,True,True,False,True,False,False,False,OK
TV,Web manga,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,True,False,True,False,False,False,False,Really good
Special,Unknown,2,21-30,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,False,False,True,False,False,False,False,OK
Movie,Unknown,1,60+,None,other,0,False,False,False,False,False,True,False,False,False,False,Bad
OVA,Manga,1,21-30,R+ - Mild Nudity,other,2,True,False,True,False,False,True,False,False,False,False,OK
Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,False,True,Bad
ONA,Web manga,21,1-20,R - 17+ (violence & profanity),other,2,True,False,True,False,False,True,True,False,False,False,OK
ONA,Manga,0,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,False,False,False,Really good
OVA,Manga,3,21-30,R+ - Mild Nudity,other,1,True,False,False,False,False,True,True,False,False,False,OK
TV,Original,28,1-20,G - All Ages,J.C.Staff,0,False,False,False,True,False,False,False,False,False,False,Questionable
Movie,Unknown,1,60+,None,other,0,False,False,True,False,False,True,False,True,False,False,Bad
Movie,Visual novel,1,60+,PG-13 - Teens 13 or older,Studio Deen,2,True,False,True,False,True,True,False,False,True,False,Really good
TV,Unknown,170,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Questionable
Movie,Original,1,1-20,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,Bad
ONA,Novel,2,21-30,PG-13 - Teens 13 or older,other,3,False,False,True,True,False,True,False,False,False,False,Questionable
ONA,Unknown,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
OVA,Unknown,4,21-30,PG-13 - Teens 13 or older,other,2,True,False,False,False,False,False,True,False,False,False,Really good
TV,Unknown,52,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,True,False,True,False,False,OK
TV,Unknown,100,21-30,G - All Ages,Nippon Animation,0,False,False,False,False,False,True,True,False,False,False,Bad
TV,Unknown,50,21-30,PG - Children,other,2,False,False,True,True,False,False,True,True,False,False,OK
Movie,Unknown,1,31-59,G - All Ages,Toei Animation,1,False,False,True,True,False,False,False,False,False,False,Bad
TV,Unknown,100,1-20,PG - Children,other,1,False,False,True,False,False,False,False,False,False,False,Bad
TV,Original,13,1-20,G - All Ages,other,0,False,False,True,False,False,False,True,False,False,False,OK
TV,Unknown,52,1-20,G - All Ages,other,2,False,False,True,False,False,True,False,False,False,False,Bad
TV,Game,35,21-30,PG-13 - Teens 13 or older,other,1,False,True,True,True,False,False,True,False,False,False,OK
TV,Original,13,1-20,PG - Children,other,0,False,False,False,False,False,False,True,False,False,False,Bad
Movie,Card game,1,60+,G - All Ages,J.C.Staff,1,False,False,False,True,False,True,False,False,False,False,OK
TV,Manga,12,1-20,G - All Ages,TMS Entertainment,2,False,False,False,False,False,False,True,False,False,False,Questionable
Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
TV,Manga,13,21-30,R+ - Mild Nudity,other,3,True,False,True,True,True,True,False,False,False,False,Really good
Special,Original,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,True,False,False,OK
Movie,Unknown,1,21-30,G - All Ages,other,0,False,False,False,True,False,True,False,False,False,False,Bad
OVA,Unknown,6,21-30,None,other,0,False,False,True,False,False,True,False,False,False,False,Bad
Special,Unknown,2,21-30,R+ - Mild Nudity,other,2,True,False,True,False,False,True,True,False,False,False,Questionable
ONA,Manga,1,1-20,G - All Ages,other,2,False,False,False,False,False,True,True,False,False,False,Bad
ONA,Original,12,less than a minute,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Questionable
Music,Unknown,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Manga,2,21-30,R+ - Mild Nudity,Production I.G,1,False,False,False,False,False,True,True,False,False,False,OK
Special,Original,12,1-20,G - All Ages,other,1,False,False,False,True,False,True,True,False,False,False,Questionable
OVA,Unknown,2,21-30,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,True,True,True,False,False,OK
Movie,Unknown,1,60+,None,other,0,False,False,False,False,True,False,False,True,True,False,Bad
OVA,Original,1,31-59,R - 17+ (violence & profanity),other,0,False,False,False,False,True,False,False,False,False,False,Questionable
TV,Novel,39,21-30,G - All Ages,other,1,False,False,False,True,False,False,False,False,True,False,OK
Movie,Novel,1,31-59,PG-13 - Teens 13 or older,Nippon Animation,1,False,False,False,True,True,True,False,False,False,False,Questionable
TV,Original,12,1-20,G - All Ages,other,3,False,False,True,True,False,True,False,False,False,False,Bad
OVA,Manga,1,31-59,None,other,1,False,False,True,True,False,True,False,False,False,False,Bad
TV,Manga,73,21-30,PG-13 - Teens 13 or older,other,4,False,False,True,False,False,True,False,False,False,False,OK
OVA,Unknown,3,1-20,R - 17+ (violence & profanity),other,0,False,False,True,False,False,False,False,False,False,False,Bad
OVA,Manga,1,1-20,G - All Ages,other,1,False,False,True,False,True,False,False,False,False,False,Bad
Movie,Manga,1,60+,PG-13 - Teens 13 or older,TMS Entertainment,1,False,True,True,False,True,False,True,False,False,False,OK
TV,Manga,15,1-20,PG - Children,other,1,False,False,True,False,False,True,True,False,False,False,OK
OVA,Unknown,1,31-59,R+ - Mild Nudity,other,1,True,False,True,True,False,True,True,True,False,False,Questionable
TV,Manga,0,21-30,G - All Ages,other,2,False,True,True,False,False,False,False,False,False,False,Really good
Special,Manga,1,1-20,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,False,True,False,False,False,Bad
ONA,Other,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
Movie,Book,1,1-20,G - All Ages,other,1,False,False,False,False,True,True,False,False,False,False,Bad
Special,Light novel,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,True,True,False,False,True,False,Questionable
OVA,Light novel,1,21-30,R+ - Mild Nudity,other,1,True,False,True,False,False,True,False,False,False,False,OK
OVA,Manga,5,21-30,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,True,True,False,False,False,Really good
OVA,Unknown,3,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,False,False,False,False,False,True,True,False,False,False,Questionable
Movie,Original,1,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,True,False,False,True,False,Bad
Special,Unknown,1,21-30,G - All Ages,other,1,False,False,False,False,True,False,False,False,False,False,Bad
OVA,Unknown,1,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
Movie,Manga,1,31-59,PG-13 - Teens 13 or older,other,3,False,False,False,True,False,True,False,False,False,False,Questionable
OVA,Manga,3,21-30,R+ - Mild Nudity,other,2,True,False,True,False,False,False,True,False,False,False,OK
Music,Unknown,1,1-20,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,OK
OVA,Unknown,12,21-30,PG-13 - Teens 13 or older,other,2,False,True,True,False,True,False,False,False,False,False,Questionable
Special,Unknown,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
TV,Manga,12,21-30,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,True,True,False,False,False,OK
TV,Light novel,13,21-30,PG-13 - Teens 13 or older,other,3,True,False,True,False,True,False,True,False,False,False,Really good
TV,Unknown,30,21-30,None,Studio Deen,0,False,False,False,False,False,False,True,False,False,False,Bad
Special,Unknown,1,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,False,False,False,False,Bad
Special,Unknown,1,31-59,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,False,True,True,False,Bad
OVA,Unknown,6,21-30,PG-13 - Teens 13 or older,other,1,True,False,False,False,False,False,True,False,False,False,Questionable
Special,Original,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,False,False,False,True,True,False,Questionable
TV,4-koma manga,12,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,False,False,False,OK
OVA,Unknown,1,1-20,G - All Ages,Sunrise,1,False,False,False,False,False,True,False,True,False,False,OK
Special,Unknown,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
TV,Original,13,1-20,G - All Ages,other,1,False,False,True,False,True,False,False,False,False,False,Bad
Movie,Unknown,1,31-59,G - All Ages,other,1,False,False,True,True,False,True,True,False,False,False,Bad
ONA,Unknown,5,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,True,True,False,Bad
TV,Original,22,21-30,R - 17+ (violence & profanity),other,0,False,False,True,True,False,False,False,False,False,False,Really good
TV,Game,13,21-30,R - 17+ (violence & profanity),other,2,False,False,True,False,False,True,False,False,False,False,Really good
TV,Manga,13,21-30,PG-13 - Teens 13 or older,other,1,True,True,True,False,False,False,True,False,False,False,Really good
OVA,Unknown,1,31-59,R+ - Mild Nudity,other,3,False,False,True,False,True,False,False,False,False,False,Questionable
OVA,Unknown,10,21-30,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,False,True,False,False,False,Bad
Music,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
Movie,Manga,1,60+,PG-13 - Teens 13 or older,Studio Pierrot,2,False,True,True,True,False,False,False,False,False,False,Really good
TV,Original,12,1-20,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,False,False,False,False,Questionable
OVA,Manga,3,21-30,R - 17+ (violence & profanity),other,3,False,False,True,False,False,False,True,False,False,False,Really good
Movie,Original,1,1-20,PG-13 - Teens 13 or older,other,0,False,True,False,False,True,False,False,False,True,False,Questionable
Special,Visual novel,1,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,Questionable
OVA,Original,1,21-30,R - 17+ (violence & profanity),other,1,False,True,True,False,False,False,False,False,False,False,Bad
Special,Manga,4,1-20,PG-13 - Teens 13 or older,other,2,False,True,True,False,False,False,True,False,False,False,Bad
OVA,Light novel,4,21-30,R+ - Mild Nudity,other,0,True,False,False,True,False,True,True,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,True,False,Bad
Special,Unknown,3,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,False,False,False,OK
TV,Manga,20,21-30,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,False,False,False,True,False,Bad
TV,Original,59,21-30,G - All Ages,Studio Deen,1,False,False,True,False,False,True,False,False,False,False,Questionable
OVA,Manga,1,21-30,PG-13 - Teens 13 or older,TMS Entertainment,1,False,False,True,True,False,False,True,True,False,False,Really good
OVA,Original,15,1-20,R+ - Mild Nudity,other,0,False,False,True,True,True,False,True,False,False,False,Bad
TV,Unknown,33,21-30,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
TV,Light novel,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,False,False,False,Really good
TV,Unknown,115,21-30,G - All Ages,Toei Animation,3,False,False,True,False,True,False,False,False,False,False,Really good
Music,Unknown,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,True,False,Bad
Music,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,True,False,Bad
ONA,Unknown,1,1-20,G - All Ages,other,0,False,False,True,False,True,False,False,False,False,False,OK
TV,Unknown,12,21-30,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,Bad
TV,4-koma manga,12,21-30,PG-13 - Teens 13 or older,Studio Deen,1,True,False,True,False,False,False,True,False,False,False,Really good
Movie,Visual novel,1,60+,R - 17+ (violence & profanity),other,4,False,False,True,False,False,True,False,False,False,False,Really good
Special,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Special,Light novel,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,False,False,False,OK
ONA,Unknown,13,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
TV,Unknown,41,21-30,PG-13 - Teens 13 or older,other,1,True,True,True,False,False,False,True,False,False,False,OK
